name,gender,total_years,peak_year,peak_count,decade
Tramayne,M,1,1980,5,1980
Tunisha,F,1,1980,5,1980
Tuyen,M,1,1980,5,1980
Vesna,F,1,1980,5,1980
Yamaris,F,1,1980,6,1980
Yelissa,F,1,1980,5,1980
Amneris,F,1,1981,6,1980
Ashly,M,1,1981,5,1980
Billyjoe,M,1,1981,7,1980
Binh,F,1,1981,5,1980
Carmesa,F,1,1981,8,1980
Ceferino,M,1,1981,6,1980
Cherline,F,1,1981,6,1980
Cielita,F,1,1981,5,1980
Cristella,F,1,1981,5,1980
Cristyn,F,1,1981,5,1980
Dellanira,F,1,1981,7,1980
Demetrias,M,1,1981,5,1980
Dimitria,F,1,1981,5,1980
Elisa,M,1,1981,6,1980
Falan,F,1,1981,5,1980
Glenston,M,1,1981,5,1980
Imee,F,1,1981,6,1980
Jacques,F,1,1981,5,1980
Jarreau,M,1,1981,5,1980
Jasun,M,1,1981,5,1980
Jenille,F,1,1981,5,1980
Jonquil,F,1,1981,5,1980
Joshawa,M,1,1981,6,1980
Josip,M,1,1981,5,1980
Keshawn,F,1,1981,5,1980
Keyon,F,1,1981,6,1980
Lashira,F,1,1981,5,1980
Latangela,F,1,1981,5,1980
Latarya,F,1,1981,5,1980
Latoiya,F,1,1981,6,1980
Latoyah,F,1,1981,5,1980
Lavita,F,1,1981,7,1980
Marivic,F,1,1981,5,1980
Mekesha,F,1,1981,5,1980
Mey,F,1,1981,5,1980
Mirabai,F,1,1981,5,1980
Nakima,F,1,1981,6,1980
Nashid,M,1,1981,5,1980
Nathifa,F,1,1981,6,1980
Negar,F,1,1981,5,1980
Nereida,M,1,1981,5,1980
Nikima,F,1,1981,5,1980
Rodrigus,M,1,1981,5,1980
Roshun,M,1,1981,5,1980
Russell,F,1,1981,5,1980
Shambrica,F,1,1981,6,1980
Sharah,F,1,1981,5,1980
Shawntrell,F,1,1981,5,1980
Sherah,F,1,1981,5,1980
Sherrina,F,1,1981,5,1980
Sten,M,1,1981,5,1980
Temisha,F,1,1981,5,1980
Tequesta,F,1,1981,6,1980
Tshwanda,F,1,1981,9,1980
Uzma,F,1,1981,5,1980
Yira,F,1,1981,8,1980
Yoshida,F,1,1981,5,1980
Yudelca,F,1,1981,5,1980
Aneudi,M,1,1982,5,1980
Antawan,M,1,1982,5,1980
Bryony,F,1,1982,5,1980
Carla,M,1,1982,6,1980
Chemise,F,1,1982,5,1980
Custodio,M,1,1982,5,1980
Devonda,F,1,1982,5,1980
Ebelina,F,1,1982,7,1980
Emerita,F,1,1982,5,1980
Enedino,M,1,1982,7,1980
Erbey,M,1,1982,5,1980
Godwin,M,1,1982,6,1980
Hoang,F,1,1982,5,1980
Idalmis,F,1,1982,5,1980
Jawana,F,1,1982,5,1980
Jenard,M,1,1982,6,1980
Jenniferann,F,1,1982,5,1980
Jeoffrey,M,1,1982,5,1980
Kammie,F,1,1982,5,1980
Karisha,F,1,1982,5,1980
Kewanda,F,1,1982,5,1980
Keyatta,F,1,1982,5,1980
Keyonda,F,1,1982,5,1980
Kha,M,1,1982,5,1980
Kin,M,1,1982,5,1980
Lakresha,F,1,1982,5,1980
Lehuanani,F,1,1982,6,1980
Lluliana,F,1,1982,8,1980
Maricar,F,1,1982,7,1980
Maricris,F,1,1982,5,1980
Marios,M,1,1982,5,1980
Marta,M,1,1982,5,1980
Mui,F,1,1982,5,1980
Nacy,F,1,1982,5,1980
Naoko,F,1,1982,5,1980
Nicolet,F,1,1982,5,1980
Nilson,M,1,1982,5,1980
Nixzaliz,F,1,1982,6,1980
Parveen,F,1,1982,6,1980
Quy,M,1,1982,6,1980
Raman,M,1,1982,6,1980
Ramil,M,1,1982,6,1980
Reanetta,F,1,1982,5,1980
Rhianon,F,1,1982,5,1980
Roshana,F,1,1982,5,1980
Roshaunda,F,1,1982,5,1980
Rupinder,F,1,1982,5,1980
Saquana,F,1,1982,6,1980
Shamaine,F,1,1982,6,1980
Sharonica,F,1,1982,6,1980
Shelisa,F,1,1982,5,1980
Sun,M,1,1982,5,1980
Takeia,F,1,1982,5,1980
Tamber,F,1,1982,5,1980
Temesha,F,1,1982,5,1980
Tenise,F,1,1982,5,1980
Terran,F,1,1982,5,1980
Thuan,F,1,1982,5,1980
Tomisha,F,1,1982,6,1980
Toneka,F,1,1982,5,1980
Tramika,F,1,1982,5,1980
Ulric,M,1,1982,6,1980
Vanesha,F,1,1982,6,1980
Wallis,F,1,1982,5,1980
Wilnelia,F,1,1982,5,1980
Yaasmiyn,F,1,1982,5,1980
Adrin,M,1,1983,5,1980
Antrone,M,1,1983,5,1980
Aprile,F,1,1983,5,1980
Atthew,M,1,1983,5,1980
Bilan,F,1,1983,5,1980
Billiejean,F,1,1983,5,1980
Bryheem,M,1,1983,5,1980
Chau,M,1,1983,5,1980
Cigi,F,1,1983,5,1980
Dantavious,M,1,1983,5,1980
Deke,M,1,1983,5,1980
English,F,1,1983,6,1980
Hart,M,1,1983,5,1980
Hoai,F,1,1983,5,1980
Jamile,M,1,1983,6,1980
Jarmall,M,1,1983,5,1980
Jeris,M,1,1983,5,1980
Jilliane,F,1,1983,5,1980
Jillyn,F,1,1983,7,1980
Jomaira,F,1,1983,13,1980
Keikilani,F,1,1983,5,1980
Kinisha,F,1,1983,6,1980
Krisann,F,1,1983,5,1980
Lavoris,M,1,1983,5,1980
Letesha,F,1,1983,5,1980
Lezer,M,1,1983,5,1980
Lyndie,F,1,1983,5,1980
Marquite,F,1,1983,5,1980
Micharl,M,1,1983,5,1980
Othon,M,1,1983,5,1980
Pal,M,1,1983,5,1980
Rahcel,F,1,1983,5,1980
Rajahn,M,1,1983,8,1980
Robbert,M,1,1983,5,1980
Sabrian,F,1,1983,5,1980
Shaheedah,F,1,1983,5,1980
Sharone,M,1,1983,5,1980
Sharoya,F,1,1983,5,1980
Shateema,F,1,1983,5,1980
Sherrica,F,1,1983,5,1980
Staphanie,F,1,1983,5,1980
Tarig,M,1,1983,5,1980
Tejal,F,1,1983,5,1980
Tenea,F,1,1983,5,1980
Tikia,F,1,1983,6,1980
Yesika,F,1,1983,5,1980
Zakkiyya,F,1,1983,5,1980
Adrean,F,1,1984,6,1980
Amberle,F,1,1984,6,1980
Ayasha,F,1,1984,5,1980
Cagney,M,1,1984,8,1980
Chuong,M,1,1984,10,1980
Cilia,F,1,1984,6,1980
Demarrio,M,1,1984,6,1980
Ednita,F,1,1984,5,1980
Eftihia,F,1,1984,5,1980
Eliabeth,F,1,1984,5,1980
Engracia,F,1,1984,5,1980
Gregroy,M,1,1984,5,1980
Grisel,M,1,1984,6,1980
Hanh,M,1,1984,6,1980
Jenafer,F,1,1984,5,1980
Kandise,F,1,1984,6,1980
Katye,F,1,1984,5,1980
Kolina,F,1,1984,6,1980
Lakeita,F,1,1984,5,1980
Lakindra,F,1,1984,5,1980
Lamorris,M,1,1984,5,1980
Marketia,F,1,1984,5,1980
Meghaan,F,1,1984,5,1980
Naguan,M,1,1984,5,1980
Nairoby,F,1,1984,6,1980
Natassha,F,1,1984,5,1980
Ngan,F,1,1984,5,1980
Purvi,F,1,1984,6,1980
Quisto,M,1,1984,5,1980
Ragene,M,1,1984,6,1980
Raysean,M,1,1984,7,1980
Rondel,M,1,1984,5,1980
Shakeeka,F,1,1984,5,1980
Shakeeta,F,1,1984,5,1980
Shantai,F,1,1984,6,1980
Sharima,F,1,1984,6,1980
Sophear,F,1,1984,5,1980
Starkisha,F,1,1984,5,1980
Stehanie,F,1,1984,5,1980
Tashiem,M,1,1984,6,1980
Tenecia,F,1,1984,6,1980
Terez,F,1,1984,5,1980
Thien,F,1,1984,6,1980
Travone,M,1,1984,5,1980
Tylene,F,1,1984,5,1980
Wing,F,1,1984,5,1980
Yizza,F,1,1984,5,1980
Yvon,M,1,1984,6,1980
Zanetta,F,1,1984,5,1980
Appollonia,F,1,1985,5,1980
Barclay,M,1,1985,5,1980
Bren,M,1,1985,7,1980
Chaim,F,1,1985,5,1980
Chantee,F,1,1985,5,1980
Chela,F,1,1985,27,1980
Corvette,F,1,1985,5,1980
Daielle,F,1,1985,5,1980
Dishawn,M,1,1985,5,1980
Edurdo,M,1,1985,5,1980
Emanual,M,1,1985,6,1980
Errik,M,1,1985,5,1980
Gaelan,M,1,1985,5,1980
Ilaisaane,F,1,1985,5,1980
Jamilee,F,1,1985,5,1980
Jaquis,M,1,1985,5,1980
Jennier,F,1,1985,5,1980
Johnaton,M,1,1985,6,1980
Josuha,M,1,1985,5,1980
Jovanda,F,1,1985,5,1980
Juliana,M,1,1985,6,1980
Katima,F,1,1985,5,1980
Keena,M,1,1985,7,1980
Kortney,M,1,1985,5,1980
Krystale,F,1,1985,6,1980
Laqueta,F,1,1985,5,1980
Laresha,F,1,1985,5,1980
Lashannon,F,1,1985,6,1980
Lashuna,F,1,1985,5,1980
Le,M,1,1985,5,1980
Mai,M,1,1985,5,1980
Margulia,F,1,1985,5,1980
Mariatheresa,F,1,1985,5,1980
Marison,F,1,1985,5,1980
Matalie,F,1,1985,7,1980
Mathhew,M,1,1985,7,1980
Meaghen,F,1,1985,6,1980
Meleane,F,1,1985,5,1980
Myrlande,F,1,1985,5,1980
Niketa,F,1,1985,6,1980
Ogechi,F,1,1985,5,1980
Panayiota,F,1,1985,5,1980
Phuc,F,1,1985,5,1980
Pinar,F,1,1985,5,1980
Quindell,M,1,1985,5,1980
Rahmell,M,1,1985,7,1980
Raquell,F,1,1985,5,1980
Rasheida,F,1,1985,5,1980
Rekha,F,1,1985,5,1980
Salote,F,1,1985,5,1980
Sasan,M,1,1985,5,1980
Sharli,F,1,1985,5,1980
Sheronica,F,1,1985,5,1980
Suong,F,1,1985,5,1980
Teala,F,1,1985,6,1980
Teodulo,M,1,1985,5,1980
Terasha,F,1,1985,7,1980
Thavy,F,1,1985,6,1980
Tiffay,F,1,1985,5,1980
Tyronn,M,1,1985,5,1980
Venisha,F,1,1985,5,1980
Vika,F,1,1985,5,1980
Yarenis,F,1,1985,12,1980
Yasheka,F,1,1985,5,1980
Alberta,M,1,1986,5,1980
Alejando,M,1,1986,5,1980
Alyss,F,1,1986,5,1980
Amesha,F,1,1986,5,1980
Anjoli,F,1,1986,5,1980
Anup,M,1,1986,6,1980
Appolonia,F,1,1986,5,1980
Artez,M,1,1986,5,1980
Asuka,F,1,1986,5,1980
Brandyn,F,1,1986,5,1980
Caress,F,1,1986,13,1980
Charda,F,1,1986,6,1980
Chay,M,1,1986,5,1980
Chaz,F,1,1986,6,1980
Chenin,F,1,1986,5,1980
Chetara,F,1,1986,5,1980
Chrystle,F,1,1986,7,1980
Cordelro,M,1,1986,5,1980
Cyndle,F,1,1986,5,1980
Dai,M,1,1986,5,1980
Daniesha,F,1,1986,5,1980
Davy,F,1,1986,5,1980
Demetreus,M,1,1986,5,1980
Eiliana,F,1,1986,5,1980
Eldrick,M,1,1986,5,1980
Eliana,M,1,1986,5,1980
Esmond,M,1,1986,5,1980
Evelise,F,1,1986,5,1980
Fahm,F,1,1986,5,1980
Giselle,M,1,1986,5,1980
Gisette,F,1,1986,5,1980
Ha,M,1,1986,5,1980
Halley,M,1,1986,5,1980
Hiep,M,1,1986,5,1980
Ichael,M,1,1986,7,1980
Ikia,F,1,1986,5,1980
Jamieann,F,1,1986,5,1980
Janin,F,1,1986,5,1980
Japonica,F,1,1986,5,1980
Jarmel,M,1,1986,6,1980
Jarvin,M,1,1986,5,1980
Jawann,M,1,1986,6,1980
Jennfier,F,1,1986,6,1980
Jilliann,F,1,1986,5,1980
Johsua,M,1,1986,5,1980
Joseh,M,1,1986,6,1980
Jushua,M,1,1986,5,1980
Karess,F,1,1986,7,1980
Kayliegh,F,1,1986,5,1980
Kelwin,M,1,1986,5,1980
Kerven,M,1,1986,5,1980
Ku,M,1,1986,5,1980
Lany,F,1,1986,6,1980
Lashera,F,1,1986,5,1980
Lizette,M,1,1986,5,1980
Lourdes,M,1,1986,5,1980
Mariadelosangel,F,1,1986,5,1980
Martia,F,1,1986,5,1980
Mauel,M,1,1986,5,1980
Melanieann,F,1,1986,5,1980
Mishell,F,1,1986,5,1980
Philipe,M,1,1986,6,1980
Quintan,M,1,1986,5,1980
Rahsean,M,1,1986,6,1980
Randal,F,1,1986,8,1980
Rasheema,F,1,1986,7,1980
Ratana,M,1,1986,5,1980
Rupa,F,1,1986,5,1980
Sarith,M,1,1986,5,1980
Satin,F,1,1986,5,1980
Shandrell,F,1,1986,7,1980
Shaughn,M,1,1986,5,1980
Sherilynn,F,1,1986,5,1980
Somaly,F,1,1986,8,1980
Somnang,M,1,1986,6,1980
Sophal,M,1,1986,5,1980
Sophana,M,1,1986,5,1980
Stephaie,F,1,1986,5,1980
Stevee,F,1,1986,7,1980
Tanequa,F,1,1986,5,1980
Tanique,F,1,1986,5,1980
Tareva,F,1,1986,8,1980
Tashi,F,1,1986,6,1980
Tiasha,F,1,1986,6,1980
Vannary,F,1,1986,6,1980
Veridiana,F,1,1986,5,1980
Yanai,F,1,1986,5,1980
Yokasta,F,1,1986,6,1980
Yuko,F,1,1986,7,1980
Aikeem,M,1,1987,5,1980
Akiem,M,1,1987,5,1980
Bhavin,M,1,1987,5,1980
Bilma,F,1,1987,5,1980
Brahim,M,1,1987,5,1980
Britne,F,1,1987,5,1980
Chandara,M,1,1987,6,1980
Chantha,M,1,1987,6,1980
Cherisa,F,1,1987,6,1980
Chrystopher,M,1,1987,5,1980
Cordarro,M,1,1987,7,1980
Cordera,M,1,1987,5,1980
Coreena,F,1,1987,6,1980
Cyntrell,F,1,1987,5,1980
Cystal,F,1,1987,7,1980
Daquann,M,1,1987,6,1980
Darriel,M,1,1987,5,1980
Dashan,M,1,1987,5,1980
Davione,M,1,1987,6,1980
Dionis,M,1,1987,7,1980
Domingue,F,1,1987,5,1980
Dyron,M,1,1987,5,1980
Edlin,M,1,1987,5,1980
Farron,F,1,1987,6,1980
Garine,F,1,1987,5,1980
Hetal,F,1,1987,8,1980
Hristopher,M,1,1987,5,1980
Janill,F,1,1987,6,1980
Jany,F,1,1987,5,1980
Jeree,F,1,1987,8,1980
Jerren,M,1,1987,5,1980
Jessicia,F,1,1987,6,1980
Johnanna,F,1,1987,5,1980
Jonahtan,M,1,1987,6,1980
Josje,M,1,1987,5,1980
Kambra,F,1,1987,5,1980
Karia,F,1,1987,5,1980
Kaula,F,1,1987,8,1980
Kevyn,F,1,1987,5,1980
Krystelle,F,1,1987,5,1980
Laquishia,F,1,1987,5,1980
Lashara,F,1,1987,5,1980
Lc,M,1,1987,6,1980
Lo,M,1,1987,6,1980
Mariaangelica,F,1,1987,5,1980
Marqui,F,1,1987,5,1980
Marten,M,1,1987,5,1980
Miklos,M,1,1987,5,1980
Natesha,F,1,1987,6,1980
Negan,F,1,1987,5,1980
Nelissa,F,1,1987,5,1980
Nicholad,M,1,1987,5,1980
Nocole,F,1,1987,5,1980
Orit,F,1,1987,5,1980
Pessie,F,1,1987,5,1980
Quintessa,F,1,1987,5,1980
Raymel,M,1,1987,6,1980
Renel,M,1,1987,5,1980
Rothana,M,1,1987,5,1980
Ryle,M,1,1987,5,1980
Salaam,M,1,1987,5,1980
Shaheen,F,1,1987,6,1980
Shahrzad,F,1,1987,6,1980
Shekia,F,1,1987,5,1980
Sherrise,F,1,1987,5,1980
Shina,F,1,1987,6,1980
Shley,F,1,1987,7,1980
Sokhom,F,1,1987,5,1980
Sophana,F,1,1987,5,1980
Tiffanyann,F,1,1987,6,1980
Tynetta,F,1,1987,5,1980
Vannak,M,1,1987,5,1980
Alese,F,1,1988,6,1980
Amando,F,1,1988,5,1980
Arren,M,1,1988,5,1980
Arti,F,1,1988,5,1980
Astin,F,1,1988,5,1980
Bejan,M,1,1988,6,1980
Brytni,F,1,1988,5,1980
Casarah,F,1,1988,5,1980
Cassara,F,1,1988,5,1980
Chalise,F,1,1988,5,1980
Chalon,F,1,1988,5,1980
Chantra,M,1,1988,5,1980
Charnesha,F,1,1988,5,1980
Chauntel,F,1,1988,6,1980
Christna,F,1,1988,5,1980
Cordario,M,1,1988,5,1980
Crystalmarie,F,1,1988,5,1980
Darshawn,M,1,1988,7,1980
Deundra,M,1,1988,5,1980
Deval,M,1,1988,5,1980
Dinh,M,1,1988,5,1980
Eriko,F,1,1988,7,1980
Fatina,F,1,1988,5,1980
Fuad,M,1,1988,5,1980
Garcia,F,1,1988,5,1980
Geraldin,F,1,1988,5,1980
Hripsime,F,1,1988,5,1980
Ibis,F,1,1988,5,1980
Jalysa,F,1,1988,5,1980
Jamaul,M,1,1988,5,1980
Janete,F,1,1988,5,1980
Jaynae,F,1,1988,5,1980
Jeanae,F,1,1988,5,1980
Jehan,F,1,1988,8,1980
Jenita,F,1,1988,5,1980
Jestina,F,1,1988,5,1980
Jinna,F,1,1988,5,1980
Jonte,F,1,1988,6,1980
Jony,M,1,1988,5,1980
Josejesus,M,1,1988,7,1980
Joseramon,M,1,1988,5,1980
Justinray,M,1,1988,5,1980
Kaarin,F,1,1988,5,1980
Karita,F,1,1988,5,1980
Kasarah,F,1,1988,6,1980
Kaytie,F,1,1988,6,1980
Krunal,M,1,1988,5,1980
Krystalynn,F,1,1988,5,1980
Labradford,M,1,1988,5,1980
Laroyce,M,1,1988,5,1980
Lazerrick,M,1,1988,5,1980
Lectoria,F,1,1988,5,1980
Mariele,F,1,1988,5,1980
Marnisha,F,1,1988,5,1980
Masood,M,1,1988,5,1980
Melessa,F,1,1988,5,1980
Mena,M,1,1988,8,1980
Michelleann,F,1,1988,5,1980
Milagro,M,1,1988,6,1980
Mychal,F,1,1988,8,1980
Ndrew,M,1,1988,6,1980
Nickolaos,M,1,1988,7,1980
Nidal,M,1,1988,5,1980
Orissa,F,1,1988,6,1980
Pegah,F,1,1988,5,1980
Phat,M,1,1988,5,1980
Polett,F,1,1988,5,1980
Pritesh,M,1,1988,5,1980
Quanetta,F,1,1988,5,1980
Quinton,F,1,1988,5,1980
Rathana,F,1,1988,5,1980
Ross,F,1,1988,6,1980
Ryananthony,M,1,1988,5,1980
Ryanjoseph,M,1,1988,6,1980
Sagan,F,1,1988,7,1980
Seaver,M,1,1988,5,1980
Sentoria,F,1,1988,5,1980
Shakevia,F,1,1988,5,1980
Shaquanta,F,1,1988,5,1980
Shaquinta,F,1,1988,6,1980
Shaquoia,F,1,1988,5,1980
Shatema,F,1,1988,6,1980
Shatera,F,1,1988,5,1980
Shavaughn,F,1,1988,5,1980
Shawniece,F,1,1988,5,1980
Sherrick,M,1,1988,10,1980
Shiri,F,1,1988,5,1980
Sibel,F,1,1988,5,1980
Sotheary,F,1,1988,7,1980
Tashala,F,1,1988,5,1980
Tashena,F,1,1988,6,1980
Terin,F,1,1988,5,1980
Timisha,F,1,1988,5,1980
Tristina,F,1,1988,5,1980
Tyan,M,1,1988,5,1980
Tye,F,1,1988,5,1980
Tyeesha,F,1,1988,5,1980
Tyranika,F,1,1988,5,1980
Uladimir,M,1,1988,5,1980
Vandy,M,1,1988,6,1980
Vanezza,F,1,1988,5,1980
Vatche,M,1,1988,5,1980
Yanelys,F,1,1988,5,1980
Yanine,F,1,1988,10,1980
Zasha,F,1,1988,6,1980
Adwoa,F,1,1989,5,1980
Alejandr,M,1,1989,6,1980
Alesha,M,1,1989,5,1980
Alessand,M,1,1989,5,1980
Alexande,M,1,1989,299,1980
Alexandera,F,1,1989,6,1980
Alexandr,F,1,1989,301,1980
Alissa,M,1,1989,5,1980
Anastasi,F,1,1989,20,1980
Angelicia,F,1,1989,6,1980
Angeliqu,F,1,1989,5,1980
Aniel,M,1,1989,6,1980
Annamari,F,1,1989,6,1980
Annemari,F,1,1989,13,1980
Antoinet,F,1,1989,8,1980
Arielle,M,1,1989,11,1980
Asha,M,1,1989,6,1980
Ashleigh,M,1,1989,10,1980
Ashneel,M,1,1989,5,1980
Audreana,F,1,1989,5,1980
Bayardo,M,1,1989,5,1980
Bernadet,F,1,1989,9,1980
Brehon,M,1,1989,7,1980
Brettany,F,1,1989,8,1980
Bridget,M,1,1989,7,1980
Britney,M,1,1989,14,1980
Brittani,M,1,1989,8,1980
Candace,M,1,1989,9,1980
Candice,M,1,1989,9,1980
Cara,M,1,1989,6,1980
Carinna,F,1,1989,5,1980
Carlissa,F,1,1989,5,1980
Casee,F,1,1989,5,1980
Cassandr,F,1,1989,152,1980
Cassondr,F,1,1989,8,1980
Cecelie,F,1,1989,5,1980
Cecilie,F,1,1989,6,1980
Channy,F,1,1989,5,1980
Chantelle,M,1,1989,6,1980
Charisa,F,1,1989,5,1980
Charlott,F,1,1989,16,1980
Charlotte,M,1,1989,6,1980
Charnice,F,1,1989,5,1980
Cherell,F,1,1989,5,1980
Chiquita,M,1,1989,6,1980
Christepher,M,1,1989,5,1980
Christia,F,1,1989,10,1980
Christia,M,1,1989,80,1980
Christop,M,1,1989,1082,1980
Ciara,M,1,1989,5,1980
Colleen,M,1,1989,5,1980
Constanc,F,1,1989,8,1980
Cor,M,1,1989,6,1980
Crystelle,F,1,1989,5,1980
Davionne,M,1,1989,5,1980
Demetriu,M,1,1989,9,1980
Devoris,M,1,1989,5,1980
Dierre,M,1,1989,6,1980
Dionne,M,1,1989,5,1980
Dominiqu,F,1,1989,15,1980
Eduardoluis,M,1,1989,5,1980
Elisabeth,M,1,1989,7,1980
Elise,M,1,1989,5,1980
Emilie,M,1,1989,5,1980
Eriverto,M,1,1989,5,1980
Farbod,M,1,1989,5,1980
Fatima,M,1,1989,5,1980
Felicia,M,1,1989,8,1980
Female,M,1,1989,5,1980
Flory,F,1,1989,5,1980
Francesc,F,1,1989,19,1980
Francesc,M,1,1989,5,1980
Francesca,M,1,1989,5,1980
Francisc,M,1,1989,7,1980
Gabriella,M,1,1989,8,1980
Gelisa,F,1,1989,5,1980
Geneviev,F,1,1989,9,1980
Georgia,M,1,1989,5,1980
Gerrell,M,1,1989,6,1980
Gerrick,M,1,1989,8,1980
Glenisha,F,1,1989,5,1980
Harpal,M,1,1989,6,1980
Hoda,F,1,1989,6,1980
Ikea,M,1,1989,7,1980
India,M,1,1989,5,1980
Ingrid,M,1,1989,5,1980
Jacqueli,F,1,1989,157,1980
Jacquely,F,1,1989,47,1980
Jacqulin,F,1,1989,6,1980
Jaleesa,M,1,1989,5,1980
Jamale,M,1,1989,5,1980
Jamarco,M,1,1989,5,1980
Jamiyla,F,1,1989,5,1980
Janae,M,1,1989,6,1980
Janee,M,1,1989,6,1980
Janelle,M,1,1989,7,1980
Japhet,M,1,1989,5,1980
Jaquanna,F,1,1989,6,1980
Jarmal,M,1,1989,6,1980
Jatinder,M,1,1989,6,1980
Jatoya,F,1,1989,5,1980
Jazmene,F,1,1989,5,1980
Jericca,F,1,1989,5,1980
Jermery,M,1,1989,5,1980
Jigar,M,1,1989,5,1980
Joannamarie,F,1,1989,6,1980
Johnatha,M,1,1989,31,1980
Johnatho,M,1,1989,12,1980
Johnnathan,M,1,1989,5,1980
Josephin,F,1,1989,5,1980
Juanisha,F,1,1989,7,1980
Kaniela,M,1,1989,5,1980
Kashana,F,1,1989,6,1980
Kassandr,F,1,1989,13,1980
Katelan,F,1,1989,6,1980
Katharin,F,1,1989,23,1980
Kelli,M,1,1989,6,1980
Kerrilyn,F,1,1989,5,1980
Khrystyna,F,1,1989,5,1980
Kiana,M,1,1989,8,1980
Kristofe,M,1,1989,9,1980
Kristoph,M,1,1989,44,1980
Kruti,F,1,1989,6,1980
Lakeisha,M,1,1989,6,1980
Lasasha,F,1,1989,8,1980
Latasha,M,1,1989,8,1980
Lateefa,F,1,1989,5,1980
Latisha,M,1,1989,7,1980
Latonya,M,1,1989,5,1980
Latoya,M,1,1989,7,1980
Leesha,F,1,1989,5,1980
Levelle,M,1,1989,5,1980
Lyzeth,F,1,1989,5,1980
Mackenzi,M,1,1989,9,1980
Madelein,F,1,1989,12,1980
Madeleine,M,1,1989,8,1980
Madeley,F,1,1989,5,1980
Marcua,M,1,1989,5,1980
Margarit,F,1,1989,5,1980
Marguis,M,1,1989,7,1980
Mariaesther,F,1,1989,5,1980
Marisela,M,1,1989,5,1980
Markandrew,M,1,1989,5,1980
Marquita,M,1,1989,6,1980
Martina,M,1,1989,5,1980
Maximili,M,1,1989,5,1980
Maya,M,1,1989,8,1980
Meaghan,M,1,1989,6,1980
Meagon,F,1,1989,5,1980
Michaeljoseph,M,1,1989,5,1980
Monet,M,1,1989,6,1980
Naara,F,1,1989,5,1980
Nadeige,F,1,1989,6,1980
Nadia,M,1,1989,6,1980
Nassim,F,1,1989,5,1980
Nathanie,M,1,1989,55,1980
Ngozi,F,1,1989,5,1980
Nhia,F,1,1989,7,1980
Nichelle,M,1,1989,5,1980
Nicolett,F,1,1989,12,1980
Nyiesha,F,1,1989,5,1980
Octavia,M,1,1989,10,1980
Ong,F,1,1989,5,1980
Paulanthony,M,1,1989,5,1980
Portia,M,1,1989,8,1980
Precious,M,1,1989,5,1980
Princess,M,1,1989,6,1980
Priscill,F,1,1989,7,1980
Quamane,M,1,1989,5,1980
Quanita,F,1,1989,6,1980
Quinnton,M,1,1989,5,1980
Rachael,M,1,1989,7,1980
Ramsen,M,1,1989,5,1980
Rashee,M,1,1989,5,1980
Rashida,M,1,1989,6,1980
Raysha,F,1,1989,5,1980
Rayshawn,F,1,1989,5,1980
Reveca,F,1,1989,5,1980
Rishawn,M,1,1989,5,1980
Rochelle,M,1,1989,5,1980
Roman,F,1,1989,5,1980
Romesha,F,1,1989,6,1980
Rosemari,F,1,1989,13,1980
Sade,M,1,1989,10,1980
Santiago,F,1,1989,5,1980
Sebastia,M,1,1989,11,1980
Shaleena,F,1,1989,5,1980
Shantice,F,1,1989,5,1980
Sharece,F,1,1989,5,1980
Sharnay,F,1,1989,5,1980
Shawntia,F,1,1989,6,1980
Sheida,F,1,1989,5,1980
Shevawn,F,1,1989,7,1980
Solita,F,1,1989,5,1980
Sonni,F,1,1989,5,1980
Sophie,M,1,1989,6,1980
Stepheni,F,1,1989,5,1980
Suleika,F,1,1989,5,1980
Suzanne,M,1,1989,5,1980
Sylvestre,M,1,1989,6,1980
Takeema,F,1,1989,5,1980
Tamara,M,1,1989,6,1980
Tamika,M,1,1989,14,1980
Tanisha,M,1,1989,7,1980
Tarick,M,1,1989,5,1980
Tatiana,M,1,1989,6,1980
Terrisha,F,1,1989,6,1980
Tia,M,1,1989,5,1980
Tiana,M,1,1989,9,1980
Tiera,M,1,1989,5,1980
Tynell,M,1,1989,5,1980
Un,M,1,1989,7,1980
Ustin,M,1,1989,5,1980
Valencia,M,1,1989,6,1980
Valyncia,F,1,1989,5,1980
Wang,M,1,1989,5,1980
Yeeleng,M,1,1989,5,1980
Yocasta,F,1,1989,5,1980
Aaren,F,1,1990,5,1990
Akeema,F,1,1990,6,1990
Akeen,M,1,1990,5,1990
Aljandro,M,1,1990,5,1990
Allycia,F,1,1990,5,1990
Amenda,F,1,1990,5,1990
Anacecilia,F,1,1990,5,1990
Areil,F,1,1990,6,1990
Arjenis,M,1,1990,7,1990
Arrielle,F,1,1990,5,1990
Aylssa,F,1,1990,5,1990
Azeez,M,1,1990,5,1990
Babygirl,M,1,1990,6,1990
Barkim,M,1,1990,6,1990
Belisario,M,1,1990,5,1990
Bre,F,1,1990,6,1990
Brentt,M,1,1990,5,1990
Bricola,F,1,1990,5,1990
Camerina,F,1,1990,5,1990
Carina,M,1,1990,5,1990
Cecely,F,1,1990,6,1990
Cecilee,F,1,1990,5,1990
Cedrina,F,1,1990,5,1990
Celida,F,1,1990,5,1990
Ceslie,F,1,1990,6,1990
Chanele,F,1,1990,5,1990
Chaniqua,F,1,1990,5,1990
Chanteria,F,1,1990,6,1990
Chritian,M,1,1990,5,1990
Claudio,F,1,1990,5,1990
Corderius,M,1,1990,5,1990
Courney,F,1,1990,5,1990
